id,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
75013,"32","32",182.61,2900.87,2718.26,21234.54,663.579375,534.92,516.102950218858,182.61,182.61,440.075,626.055,185.98
75014,"35","35",130.84,1930.69,1799.85,20344.6,581.274285714286,496.58,339.793156697976,130.84,130.84,435.195,575.44,140.245
75015,"10","10",164.33,1650.61,1486.28,8160.64,816.064,642.275,459.701453341188,164.33,164.33,541.53,1180.37,638.84
75008,"2","2",447.974,550.502,102.528,998.476,499.238,499.238,51.264,447.974,447.974,447.974,550.502,102.528
75009,"9","9",447.974,934.94,486.966,6185.936,687.326222222222,659.12,150.754699757791,447.974,447.974,550.502,800.16,249.658
75010,"2","2",447.9,632.83,184.93,1080.73,540.365,540.365,92.465,447.9,447.9,447.9,632.83,184.93
75011,"7","7",230.42,4541.96,4311.54,9491.5,1355.92857142857,659.95,1464.93130800856,230.42,230.42,491.585,1538,1046.415
75132,"3","3",90,13503.45,13413.45,20158.974,6719.658,6565.524,5477.10253041953,90,90,3327.762,10034.487,6706.725
75133,"8","8",449.64,13503.45,13053.81,36337.425,4542.178125,1764.7885,4906.29191577271,449.64,449.64,609.405,8817.974,8208.569
75134,"2","2",6700.944,11070.424,4369.48,17771.368,8885.684,8885.684,2184.74,6700.944,6700.944,6700.944,11070.424,4369.48
75135,"2","2",7361.14,14722.28,7361.14,22083.42,11041.71,11041.71,3680.57,7361.14,7361.14,7361.14,14722.28,7361.14
75128,"8","6",598.08,15681.91,15083.83,21860.11,2732.51375,639.015,4909.72781824496,598.08,618.63,614.025,1537.02,922.995
75129,"9","8",145.5,5843.464,5697.964,13935.669,1548.40766666667,658.34,1731.60700647283,145.5,658.34,643.23,1578.24,935.01
75130,"4","4",7.02,9202.38,9195.36,20083.194,5020.7985,5436.897,3290.15455801802,7.02,7.02,2518.675,7522.922,5004.247
75131,"2","2",5028.95,9202.38,4173.43,14231.33,7115.665,7115.665,2086.715,5028.95,5028.95,5028.95,9202.38,4173.43
